tas	Year	Month	Country	ISO3	ISO2
5.30734	1966	11	F	NA	NA
4.95308	1966	12	F	NA	NA
3.22846	1967	1	F	NA	NA
5.0499	1967	2	F	NA	NA
7.46863	1967	3	F	NA	NA
8.84195	1967	4	F	NA	NA
12.3255	1967	5	F	NA	NA
15.5392	1967	6	F	NA	NA
19.4765	1967	7	F	NA	NA
17.9491	1967	8	F	NA	NA
15.1648	1967	9	F	NA	NA
13.1551	1967	10	F	NA	NA
6.78236	1967	11	F	NA	NA
2.5378	1967	12	F	NA	NA
3.06953	1968	1	F	NA	NA
4.12857	1968	2	F	NA	NA
6.84223	1968	3	F	NA	NA
9.70667	1968	4	F	NA	NA
11.6431	1968	5	F	NA	NA
15.9337	1968	6	F	NA	NA
17.952	1968	7	F	NA	NA
17.3014	1968	8	F	NA	NA
14.9635	1968	9	F	NA	NA
13.1008	1968	10	F	NA	NA
6.50659	1968	11	F	NA	NA
2.94821	1968	12	F	NA	NA
4.02346	1969	1	F	NA	NA
2.27187	1969	2	F	NA	NA
5.66321	1969	3	F	NA	NA
9.30998	1969	4	F	NA	NA
13.1299	1969	5	F	NA	NA
14.8174	1969	6	F	NA	NA
19.0712	1969	7	F	NA	NA
18.1388	1969	8	F	NA	NA
15.7586	1969	9	F	NA	NA
12.0969	1969	10	F	NA	NA
6.86647	1969	11	F	NA	NA
1.86466	1969	12	F	NA	NA
3.66865	1970	1	F	NA	NA
4.52334	1970	2	F	NA	NA
4.28263	1970	3	F	NA	NA
7.59027	1970	4	F	NA	NA
12.9512	1970	5	F	NA	NA
17.5319	1970	6	F	NA	NA
17.9451	1970	7	F	NA	NA
18.5884	1970	8	F	NA	NA
16.4452	1970	9	F	NA	NA
11.0084	1970	10	F	NA	NA
8.01378	1970	11	F	NA	NA
2.56708	1970	12	F	NA	NA
2.7256	1971	1	F	NA	NA
3.56113	1971	2	F	NA	NA
3.92904	1971	3	F	NA	NA
10.3435	1971	4	F	NA	NA
13.2383	1971	5	F	NA	NA
15.0036	1971	6	F	NA	NA
19.3535	1971	7	F	NA	NA
18.5912	1971	8	F	NA	NA
15.5857	1971	9	F	NA	NA
11.9732	1971	10	F	NA	NA
5.75596	1971	11	F	NA	NA
4.32949	1971	12	F	NA	NA
2.74676	1972	1	F	NA	NA
4.95214	1972	2	F	NA	NA
7.64321	1972	3	F	NA	NA
8.72456	1972	4	F	NA	NA
11.9154	1972	5	F	NA	NA
14.7606	1972	6	F	NA	NA
17.908	1972	7	F	NA	NA
17.2259	1972	8	F	NA	NA
13.7766	1972	9	F	NA	NA
10.5355	1972	10	F	NA	NA
6.93539	1972	11	F	NA	NA
3.5686	1972	12	F	NA	NA
2.50303	1973	1	F	NA	NA
3.21311	1973	2	F	NA	NA
6.02954	1973	3	F	NA	NA
7.59224	1973	4	F	NA	NA
13.3922	1973	5	F	NA	NA
17.0162	1973	6	F	NA	NA
18.2433	1973	7	F	NA	NA
19.9858	1973	8	F	NA	NA
16.4479	1973	9	F	NA	NA
10.7099	1973	10	F	NA	NA
6.7782	1973	11	F	NA	NA
3.42306	1973	12	F	NA	NA
5.05339	1974	1	F	NA	NA
5.3182	1974	2	F	NA	NA
7.26869	1974	3	F	NA	NA
9.20454	1974	4	F	NA	NA
12.3235	1974	5	F	NA	NA
15.8336	1974	6	F	NA	NA
18.1424	1974	7	F	NA	NA
18.1521	1974	8	F	NA	NA
14.4536	1974	9	F	NA	NA
8.90508	1974	10	F	NA	NA
7.32091	1974	11	F	NA	NA
6.47255	1974	12	F	NA	NA
5.94509	1975	1	F	NA	NA
4.85412	1975	2	F	NA	NA
5.02106	1975	3	F	NA	NA
8.71879	1975	4	F	NA	NA
11.9552	1975	5	F	NA	NA
15.7165	1975	6	F	NA	NA
18.9598	1975	7	F	NA	NA
19.5391	1975	8	F	NA	NA
15.7903	1975	9	F	NA	NA
10.5232	1975	10	F	NA	NA
6.49563	1975	11	F	NA	NA
2.67447	1975	12	F	NA	NA
3.74157	1976	1	F	NA	NA
5.37699	1976	2	F	NA	NA
6.01101	1976	3	F	NA	NA
8.98285	1976	4	F	NA	NA
13.5682	1976	5	F	NA	NA
18.8571	1976	6	F	NA	NA
19.9693	1976	7	F	NA	NA
18.9054	1976	8	F	NA	NA
14.8045	1976	9	F	NA	NA
11.1735	1976	10	F	NA	NA
5.84907	1976	11	F	NA	NA
3.34467	1976	12	F	NA	NA
3.38415	1977	1	F	NA	NA
6.50409	1977	2	F	NA	NA
8.33919	1977	3	F	NA	NA
8.63032	1977	4	F	NA	NA
12.5255	1977	5	F	NA	NA
15.276	1977	6	F	NA	NA
17.839	1977	7	F	NA	NA
16.8048	1977	8	F	NA	NA
15.1099	1977	9	F	NA	NA
12.8281	1977	10	F	NA	NA
6.83406	1977	11	F	NA	NA
4.97924	1977	12	F	NA	NA
2.39766	1978	1	F	NA	NA
3.6258	1978	2	F	NA	NA
6.97353	1978	3	F	NA	NA
8.05763	1978	4	F	NA	NA
12.2305	1978	5	F	NA	NA
15.1832	1978	6	F	NA	NA
17.4271	1978	7	F	NA	NA
17.396	1978	8	F	NA	NA
15.8058	1978	9	F	NA	NA
11.4632	1978	10	F	NA	NA
6.13088	1978	11	F	NA	NA
4.94275	1978	12	F	NA	NA
1.01678	1979	1	F	NA	NA
3.32395	1979	2	F	NA	NA
6.65789	1979	3	F	NA	NA
8.23533	1979	4	F	NA	NA
12.3185	1979	5	F	NA	NA
16.3732	1979	6	F	NA	NA
18.6007	1979	7	F	NA	NA
17.1672	1979	8	F	NA	NA
15.7886	1979	9	F	NA	NA
12.4662	1979	10	F	NA	NA
6.16766	1979	11	F	NA	NA
5.37349	1979	12	F	NA	NA
2.26547	1980	1	F	NA	NA
5.78513	1980	2	F	NA	NA
5.93218	1980	3	F	NA	NA
8.45735	1980	4	F	NA	NA
11.8585	1980	5	F	NA	NA
15.1534	1980	6	F	NA	NA
17.0469	1980	7	F	NA	NA
18.7964	1980	8	F	NA	NA
16.595	1980	9	F	NA	NA
10.7482	1980	10	F	NA	NA
5.63986	1980	11	F	NA	NA
2.70772	1980	12	F	NA	NA
3.455	1981	1	F	NA	NA
3.06113	1981	2	F	NA	NA
8.68325	1981	3	F	NA	NA
10.3434	1981	4	F	NA	NA
12.3375	1981	5	F	NA	NA
16.1852	1981	6	F	NA	NA
17.596800000000002	1981	7	F	NA	NA
18.5717	1981	8	F	NA	NA
16.1249	1981	9	F	NA	NA
11.1342	1981	10	F	NA	NA
6.92433	1981	11	F	NA	NA
4.11213	1981	12	F	NA	NA
4.1668	1982	1	F	NA	NA
4.5395200000000004	1982	2	F	NA	NA
6.22278	1982	3	F	NA	NA
8.92874	1982	4	F	NA	NA
13.1846	1982	5	F	NA	NA
17.2532	1982	6	F	NA	NA
19.8975	1982	7	F	NA	NA
18.0133	1982	8	F	NA	NA
17.0147	1982	9	F	NA	NA
11.3752	1982	10	F	NA	NA
7.67893	1982	11	F	NA	NA
4.81415	1982	12	F	NA	NA
4.76166	1983	1	F	NA	NA
2.89076	1983	2	F	NA	NA
6.67405	1983	3	F	NA	NA
8.59607	1983	4	F	NA	NA
11.4516	1983	5	F	NA	NA
17.0086	1983	6	F	NA	NA
21.9088	1983	7	F	NA	NA
19.6611	1983	8	F	NA	NA
16.3264	1983	9	F	NA	NA
11.8153	1983	10	F	NA	NA
7.36251	1983	11	F	NA	NA
2.92401	1983	12	F	NA	NA
3.91156	1984	1	F	NA	NA
3.7614899999999998	1984	2	F	NA	NA
5.11835	1984	3	F	NA	NA
9.11154	1984	4	F	NA	NA
10.3728	1984	5	F	NA	NA
15.9171	1984	6	F	NA	NA
18.9734	1984	7	F	NA	NA
18.6192	1984	8	F	NA	NA
14.6228	1984	9	F	NA	NA
11.5999	1984	10	F	NA	NA
8.62004	1984	11	F	NA	NA
4.14686	1984	12	F	NA	NA
-1.183	1985	1	F	NA	NA
3.45245	1985	2	F	NA	NA
5.46011	1985	3	F	NA	NA
9.94259	1985	4	F	NA	NA
12.5525	1985	5	F	NA	NA
15.1297	1985	6	F	NA	NA
19.1874	1985	7	F	NA	NA
17.4446	1985	8	F	NA	NA
17.1428	1985	9	F	NA	NA
12.2403	1985	10	F	NA	NA
3.92176	1985	11	F	NA	NA
4.37458	1985	12	F	NA	NA
4.2363	1986	1	F	NA	NA
0.37306	1986	2	F	NA	NA
6.4152	1986	3	F	NA	NA
7.0866	1986	4	F	NA	NA
13.5934	1986	5	F	NA	NA
17.0071	1986	6	F	NA	NA
18.9823	1986	7	F	NA	NA
17.8401	1986	8	F	NA	NA
15.5615	1986	9	F	NA	NA
12.8883	1986	10	F	NA	NA
7.55678	1986	11	F	NA	NA
4.86744	1986	12	F	NA	NA
-0.1495	1987	1	F	NA	NA
4.0035	1987	2	F	NA	NA
5.36982	1987	3	F	NA	NA
10.6602	1987	4	F	NA	NA
11.6501	1987	5	F	NA	NA
15.4538	1987	6	F	NA	NA
18.5987	1987	7	F	NA	NA
18.4799	1987	8	F	NA	NA
17.4966	1987	9	F	NA	NA
12.4059	1987	10	F	NA	NA
7.20518	1987	11	F	NA	NA
5.20614	1987	12	F	NA	NA
5.62964	1988	1	F	NA	NA
4.49725	1988	2	F	NA	NA
6.41866	1988	3	F	NA	NA
10.0396	1988	4	F	NA	NA
13.8345	1988	5	F	NA	NA
16.4209	1988	6	F	NA	NA
17.9041	1988	7	F	NA	NA
18.921	1988	8	F	NA	NA
15.7396	1988	9	F	NA	NA
12.5868	1988	10	F	NA	NA
6.1861	1988	11	F	NA	NA
5.60421	1988	12	F	NA	NA
4.55936	1989	1	F	NA	NA
4.13814	1989	2	F	NA	NA
8.80875	1989	3	F	NA	NA
8.4240100000000009	1989	4	F	NA	NA
15.1652	1989	5	F	NA	NA
16.6225	1989	6	F	NA	NA
19.9996	1989	7	F	NA	NA
19.3147	1989	8	F	NA	NA
16.005	1989	9	F	NA	NA
12.7322	1989	10	F	NA	NA
6.91056	1989	11	F	NA	NA
4.92121	1989	12	F	NA	NA
4.70081	1990	1	F	NA	NA
8.05335	1990	2	F	NA	NA
8.43715	1990	3	F	NA	NA
8.69975	1990	4	F	NA	NA
14.9493	1990	5	F	NA	NA
16.4095	1990	6	F	NA	NA
19.4115	1990	7	F	NA	NA
20.4602	1990	8	F	NA	NA
16.2778	1990	9	F	NA	NA
13.1724	1990	10	F	NA	NA
7.3853	1990	11	F	NA	NA
2.82056	1990	12	F	NA	NA
3.79271	1991	1	F	NA	NA
3.25842	1991	2	F	NA	NA
9.80699	1991	3	F	NA	NA
9.28827	1991	4	F	NA	NA
11.745	1991	5	F	NA	NA
15.6649	1991	6	F	NA	NA
19.5862	1991	7	F	NA	NA
20.2308	1991	8	F	NA	NA
17.3224	1991	9	F	NA	NA
10.3095	1991	10	F	NA	NA
6.61863	1991	11	F	NA	NA
3.83519	1991	12	F	NA	NA
2.86646	1992	1	F	NA	NA
4.74704	1992	2	F	NA	NA
7.73348	1992	3	F	NA	NA
8.74544	1992	4	F	NA	NA
14.2111	1992	5	F	NA	NA
15.289	1992	6	F	NA	NA
18.624	1992	7	F	NA	NA
19.3533	1992	8	F	NA	NA
15.0238	1992	9	F	NA	NA
9.43015	1992	10	F	NA	NA
8.42315	1992	11	F	NA	NA
4.62497	1992	12	F	NA	NA
6.79904	1993	1	F	NA	NA
4.09075	1993	2	F	NA	NA
7.26753	1993	3	F	NA	NA
9.8954	1993	4	F	NA	NA
13.1786	1993	5	F	NA	NA
17.0549	1993	6	F	NA	NA
17.6285	1993	7	F	NA	NA
17.363	1993	8	F	NA	NA
14.62	1993	9	F	NA	NA
10.8145	1993	10	F	NA	NA
5.09762	1993	11	F	NA	NA
6.96965	1993	12	F	NA	NA
5.6909	1994	1	F	NA	NA
5.20991	1994	2	F	NA	NA
9.4685	1994	3	F	NA	NA
9.34576	1994	4	F	NA	NA
13.1178	1994	5	F	NA	NA
16.0107	1994	6	F	NA	NA
20.2297	1994	7	F	NA	NA
19.3678	1994	8	F	NA	NA
15.2058	1994	9	F	NA	NA
11.4278	1994	10	F	NA	NA
9.48142	1994	11	F	NA	NA
6.04599	1994	12	F	NA	NA
5.70829	1995	1	F	NA	NA
7.86865	1995	2	F	NA	NA
6.90016	1995	3	F	NA	NA
9.22314	1995	4	F	NA	NA
13.0063	1995	5	F	NA	NA
16.0046	1995	6	F	NA	NA
20.8111	1995	7	F	NA	NA
19.7551	1995	8	F	NA	NA
14.4735	1995	9	F	NA	NA
14.9067	1995	10	F	NA	NA
7.78758	1995	11	F	NA	NA
5.22688	1995	12	F	NA	NA
5.57361	1996	1	F	NA	NA
4.52457	1996	2	F	NA	NA
6.35525	1996	3	F	NA	NA
10.3429	1996	4	F	NA	NA
12.7439	1996	5	F	NA	NA
16.8256	1996	6	F	NA	NA
18.612	1996	7	F	NA	NA
18.5243	1996	8	F	NA	NA
14.2515	1996	9	F	NA	NA
11.625	1996	10	F	NA	NA
6.87514	1996	11	F	NA	NA
4.49296	1996	12	F	NA	NA
1.82744	1997	1	F	NA	NA
8.06354	1997	2	F	NA	NA
9.47835	1997	3	F	NA	NA
9.5841	1997	4	F	NA	NA
13.8168	1997	5	F	NA	NA
16.6896	1997	6	F	NA	NA
18.3564	1997	7	F	NA	NA
20.656	1997	8	F	NA	NA
17.4254	1997	9	F	NA	NA
12.5881	1997	10	F	NA	NA
8.55553	1997	11	F	NA	NA
5.23336	1997	12	F	NA	NA
5.69274	1998	1	F	NA	NA
7.28009	1998	2	F	NA	NA
8.7353	1998	3	F	NA	NA
8.9526	1998	4	F	NA	NA
15.2111	1998	5	F	NA	NA
17.2541	1998	6	F	NA	NA
18.9003	1998	7	F	NA	NA
19.3486	1998	8	F	NA	NA
15.6518	1998	9	F	NA	NA
12.1472	1998	10	F	NA	NA
5.2794	1998	11	F	NA	NA
6.01455	1998	12	F	NA	NA
5.24581	1999	1	F	NA	NA
4.46752	1999	2	F	NA	NA
7.93031	1999	3	F	NA	NA
10.6051	1999	4	F	NA	NA
14.671	1999	5	F	NA	NA
16.5744	1999	6	F	NA	NA
19.8655	1999	7	F	NA	NA
19.3079	1999	8	F	NA	NA
17.5763	1999	9	F	NA	NA
12.2742	1999	10	F	NA	NA
6.70426	1999	11	F	NA	NA
5.0422	1999	12	F	NA	NA
3.68603	2000	1	F	NA	NA
6.97453	2000	2	F	NA	NA
8.96338	2000	3	F	NA	NA
10.4437	2000	4	F	NA	NA
14.2112	2000	5	F	NA	NA
17.5128	2000	6	F	NA	NA
17.9799	2000	7	F	NA	NA
20.0111	2000	8	F	NA	NA
17.1089	2000	9	F	NA	NA
11.907	2000	10	F	NA	NA
8.95533	2000	11	F	NA	NA
7.38893	2000	12	F	NA	NA
7.29838	2001	1	F	NA	NA
5.74049	2001	2	F	NA	NA
8.71565	2001	3	F	NA	NA
9.13559	2001	4	F	NA	NA
14.8354	2001	5	F	NA	NA
16.14	2001	6	F	NA	NA
19.1359	2001	7	F	NA	NA
19.4476	2001	8	F	NA	NA
14.9433	2001	9	F	NA	NA
14.6107	2001	10	F	NA	NA
6.5939	2001	11	F	NA	NA
2.74889	2001	12	F	NA	NA
7.93868	2002	1	F	NA	NA
7.04989	2002	2	F	NA	NA
8.83248	2002	3	F	NA	NA
10.4303	2002	4	F	NA	NA
13.6215	2002	5	F	NA	NA
18.3763	2002	6	F	NA	NA
18.5682	2002	7	F	NA	NA
17.4672	2002	8	F	NA	NA
15.8963	2002	9	F	NA	NA
12.3183	2002	10	F	NA	NA
8.99762	2002	11	F	NA	NA
6.63321	2002	12	F	NA	NA
2.54922	2003	1	F	NA	NA
4.04241	2003	2	F	NA	NA
9.1588	2003	3	F	NA	NA
10.9266	2003	4	F	NA	NA
14.2049	2003	5	F	NA	NA
20.0586	2003	6	F	NA	NA
20.7132	2003	7	F	NA	NA
20.4805	2003	8	F	NA	NA
16.5682	2003	9	F	NA	NA
10.7897	2003	10	F	NA	NA
8.55684	2003	11	F	NA	NA
7.12164	2003	12	F	NA	NA
4.30575	2004	1	F	NA	NA
5.35481	2004	2	F	NA	NA
6.68662	2004	3	F	NA	NA
9.89122	2004	4	F	NA	NA
13.3344	2004	5	F	NA	NA
17.3095	2004	6	F	NA	NA
18.8244	2004	7	F	NA	NA
19.366	2004	8	F	NA	NA
16.8815	2004	9	F	NA	NA
13.7048	2004	10	F	NA	NA
8.36358	2004	11	F	NA	NA
6.27024	2004	12	F	NA	NA
7.85922	2005	1	F	NA	NA
4.27848	2005	2	F	NA	NA
8.36406	2005	3	F	NA	NA
10.4676	2005	4	F	NA	NA
14.8659	2005	5	F	NA	NA
18.0369	2005	6	F	NA	NA
19.16	2005	7	F	NA	NA
18.0229	2005	8	F	NA	NA
17.5872	2005	9	F	NA	NA
14.876	2005	10	F	NA	NA
7.99211	2005	11	F	NA	NA
4.97711	2005	12	F	NA	NA
5.31937	2006	1	F	NA	NA
5.31757	2006	2	F	NA	NA
8.18307	2006	3	F	NA	NA
10.3924	2006	4	F	NA	NA
14.4559	2006	5	F	NA	NA
18.3416	2006	6	F	NA	NA
21.1634	2006	7	F	NA	NA
18.2583	2006	8	F	NA	NA
17.8191	2006	9	F	NA	NA
14.0357	2006	10	F	NA	NA
11.3596	2006	11	F	NA	NA
7.57946	2006	12	F	NA	NA
9.17686	2007	1	F	NA	NA
9.48632	2007	2	F	NA	NA
9.21182	2007	3	F	NA	NA
15.454	2007	4	F	NA	NA
14.6125	2007	5	F	NA	NA
17.3615	2007	6	F	NA	NA
18.2424	2007	7	F	NA	NA
18.3435	2007	8	F	NA	NA
15.6256	2007	9	F	NA	NA
12.3139	2007	10	F	NA	NA
7.81477	2007	11	F	NA	NA
6.28384	2007	12	F	NA	NA
8.52066	2008	1	F	NA	NA
9.19562	2008	2	F	NA	NA
9.03135	2008	3	F	NA	NA
10.0778	2008	4	F	NA	NA
15.4933	2008	5	F	NA	NA
16.4699	2008	6	F	NA	NA
19.0882	2008	7	F	NA	NA
18.5931	2008	8	F	NA	NA
15.2339	2008	9	F	NA	NA
11.9548	2008	10	F	NA	NA
9.06277	2008	11	F	NA	NA
6.73936	2008	12	F	NA	NA
5.4113	2009	1	F	NA	NA
6.50402	2009	2	F	NA	NA
8.63723	2009	3	F	NA	NA
11.2346	2009	4	F	NA	NA
15.1431	2009	5	F	NA	NA
17.1431	2009	6	F	NA	NA
19.5858	2009	7	F	NA	NA
20.3909	2009	8	F	NA	NA
17.5771	2009	9	F	NA	NA
13.5351	2009	10	F	NA	NA
10.7017	2009	11	F	NA	NA
7.04349	2009	12	F	NA	NA
4.38637	2010	1	F	NA	NA
5.5036	2010	2	F	NA	NA
8.67713	2010	3	F	NA	NA
12.2029	2010	4	F	NA	NA
12.4792	2010	5	F	NA	NA
16.8708	2010	6	F	NA	NA
19.7211	2010	7	F	NA	NA
18.0213	2010	8	F	NA	NA
16.1628	2010	9	F	NA	NA
12.2275	2010	10	F	NA	NA
8.44124	2010	11	F	NA	NA
4.63889	2010	12	F	NA	NA
7.16701	2011	1	F	NA	NA
8.35777	2011	2	F	NA	NA
9.98443	2011	3	F	NA	NA
13.6196	2011	4	F	NA	NA
15.3942	2011	5	F	NA	NA
17.0965	2011	6	F	NA	NA
17.7868	2011	7	F	NA	NA
18.9975	2011	8	F	NA	NA
17.8569	2011	9	F	NA	NA
13.7897	2011	10	F	NA	NA
11.3512	2011	11	F	NA	NA
9.11934	2011	12	F	NA	NA
8.86305	2012	1	F	NA	NA
4.15778	2012	2	F	NA	NA
10.7741	2012	3	F	NA	NA
10.0396	2012	4	F	NA	NA
14.298	2012	5	F	NA	NA
17.2097	2012	6	F	NA	NA
18.4462	2012	7	F	NA	NA
20.8303	2012	8	F	NA	NA
16.8535	2012	9	F	NA	NA
13.2328	2012	10	F	NA	NA
9.75195	2012	11	F	NA	NA
8.54998	2012	12	F	NA	NA
6.18334	2013	1	F	NA	NA
5.36257	2013	2	F	NA	NA
7.26819	2013	3	F	NA	NA
10.3465	2013	4	F	NA	NA
12.2205	2013	5	F	NA	NA
16.6194	2013	6	F	NA	NA
21.6034	2013	7	F	NA	NA
18.8845	2013	8	F	NA	NA
16.4182	2013	9	F	NA	NA
15.3908	2013	10	F	NA	NA
8.18857	2013	11	F	NA	NA
7.83741	2013	12	F	NA	NA
8.64308	2014	1	F	NA	NA
9.75553	2014	2	F	NA	NA
9.7973	2014	3	F	NA	NA
12.4499	2014	4	F	NA	NA
13.6396	2014	5	F	NA	NA
17.7311	2014	6	F	NA	NA
18.4242	2014	7	F	NA	NA
18.459	2014	8	F	NA	NA
18.3783	2014	9	F	NA	NA
14.5593	2014	10	F	NA	NA
11.6305	2014	11	F	NA	NA
7.22563	2014	12	F	NA	NA
4.30245	2015	1	F	NA	NA
3.69968	2015	2	F	NA	NA
7.68931	2015	3	F	NA	NA
10.9962	2015	4	F	NA	NA
14.1204	2015	5	F	NA	NA
18.3457	2015	6	F	NA	NA
21.1148	2015	7	F	NA	NA
19.753	2015	8	F	NA	NA
16.1328	2015	9	F	NA	NA
11.804	2015	10	F	NA	NA
9.64959	2015	11	F	NA	NA
7.69909	2015	12	F	NA	NA
21.434	1901	1	ETH	NA	NA
23.0475	1901	2	ETH	NA	NA
23.8133	1901	3	ETH	NA	NA
23.9284	1901	4	ETH	NA	NA
23.8515	1901	5	ETH	NA	NA
23.2726	1901	6	ETH	NA	NA
22.9185	1901	7	ETH	NA	NA
22.5428	1901	8	ETH	NA	NA
22.9532	1901	9	ETH	NA	NA
22.4176	1901	10	ETH	NA	NA
21.5286	1901	11	ETH	NA	NA
21.1522	1901	12	ETH	NA	NA
20.8545	1902	1	ETH	NA	NA
22.2121	1902	2	ETH	NA	NA
23.2292	1902	3	ETH	NA	NA
23.0653	1902	4	ETH	NA	NA
22.7069	1902	5	ETH	NA	NA
23.6965	1902	6	ETH	NA	NA
23.8168	1902	7	ETH	NA	NA
23.8632	1902	8	ETH	NA	NA
23.4654	1902	9	ETH	NA	NA
22.2463	1902	10	ETH	NA	NA
21.3134	1902	11	ETH	NA	NA
20.5437	1902	12	ETH	NA	NA
21.7577	1903	1	ETH	NA	NA
22.603	1903	2	ETH	NA	NA
23.6429	1903	3	ETH	NA	NA
24.3281	1903	4	ETH	NA	NA
23.7116	1903	5	ETH	NA	NA
23.5505	1903	6	ETH	NA	NA
23.394	1903	7	ETH	NA	NA
22.6821	1903	8	ETH	NA	NA
22.6449	1903	9	ETH	NA	NA
22.0215	1903	10	ETH	NA	NA
20.7505	1903	11	ETH	NA	NA
20.6535	1903	12	ETH	NA	NA
20.7243	1904	1	ETH	NA	NA
22.4745	1904	2	ETH	NA	NA
23.3616	1904	3	ETH	NA	NA
24.0095	1904	4	ETH	NA	NA
23.7457	1904	5	ETH	NA	NA
24.0144	1904	6	ETH	NA	NA
22.645	1904	7	ETH	NA	NA
22.7701	1904	8	ETH	NA	NA
22.7225	1904	9	ETH	NA	NA
22.0804	1904	10	ETH	NA	NA
21.2142	1904	11	ETH	NA	NA
20.5173	1904	12	ETH	NA	NA
21.2403	1905	1	ETH	NA	NA
21.9825	1905	2	ETH	NA	NA
23.0874	1905	3	ETH	NA	NA
23.4827	1905	4	ETH	NA	NA
23.401	1905	5	ETH	NA	NA
23.5626	1905	6	ETH	NA	NA
23.0902	1905	7	ETH	NA	NA
22.3678	1905	8	ETH	NA	NA
22.7595	1905	9	ETH	NA	NA
22.731	1905	10	ETH	NA	NA
22.0555	1905	11	ETH	NA	NA
21.2826	1905	12	ETH	NA	NA
20.8911	1906	1	ETH	NA	NA
23.2856	1906	2	ETH	NA	NA
23.4036	1906	3	ETH	NA	NA
23.6325	1906	4	ETH	NA	NA
24.5896	1906	5	ETH	NA	NA
24.4488	1906	6	ETH	NA	NA
23.0443	1906	7	ETH	NA	NA
22.8147	1906	8	ETH	NA	NA
23.04	1906	9	ETH	NA	NA
22.1614	1906	10	ETH	NA	NA
20.7741	1906	11	ETH	NA	NA
19.6284	1906	12	ETH	NA	NA
20.4675	1907	1	ETH	NA	NA
22.8239	1907	2	ETH	NA	NA
23.9333	1907	3	ETH	NA	NA
24.1133	1907	4	ETH	NA	NA
24.1094	1907	5	ETH	NA	NA
23.9233	1907	6	ETH	NA	NA
22.7627	1907	7	ETH	NA	NA
21.9945	1907	8	ETH	NA	NA
22.5507	1907	9	ETH	NA	NA
22.0765	1907	10	ETH	NA	NA
20.6996	1907	11	ETH	NA	NA
18.8532	1907	12	ETH	NA	NA
20.8813	1908	1	ETH	NA	NA
21.686	1908	2	ETH	NA	NA
24.4278	1908	3	ETH	NA	NA
24.7264	1908	4	ETH	NA	NA
25.3059	1908	5	ETH	NA	NA
24.0996	1908	6	ETH	NA	NA
22.7161	1908	7	ETH	NA	NA
22.202	1908	8	ETH	NA	NA
23.6319	1908	9	ETH	NA	NA
24.3106	1908	10	ETH	NA	NA
20.2901	1908	11	ETH	NA	NA
19.5228	1908	12	ETH	NA	NA
20.1723	1909	1	ETH	NA	NA
21.8707	1909	2	ETH	NA	NA
23.0272	1909	3	ETH	NA	NA
22.5638	1909	4	ETH	NA	NA
23.3221	1909	5	ETH	NA	NA
22.8029	1909	6	ETH	NA	NA
22.938	1909	7	ETH	NA	NA
22.781	1909	8	ETH	NA	NA
22.6616	1909	9	ETH	NA	NA
22.0677	1909	10	ETH	NA	NA
20.9309	1909	11	ETH	NA	NA
20.9568	1909	12	ETH	NA	NA
20.9347	1910	1	ETH	NA	NA
22.4321	1910	2	ETH	NA	NA
23.6343	1910	3	ETH	NA	NA
24.4108	1910	4	ETH	NA	NA
24.4974	1910	5	ETH	NA	NA
23.9005	1910	6	ETH	NA	NA
23.7474	1910	7	ETH	NA	NA
22.9184	1910	8	ETH	NA	NA
22.53	1910	9	ETH	NA	NA
22.0204	1910	10	ETH	NA	NA
21.367	1910	11	ETH	NA	NA
21.3367	1910	12	ETH	NA	NA
21.6187	1911	1	ETH	NA	NA
22.0008	1911	2	ETH	NA	NA
23.9074	1911	3	ETH	NA	NA
23.9121	1911	4	ETH	NA	NA
24.107	1911	5	ETH	NA	NA
24.0257	1911	6	ETH	NA	NA
22.7351	1911	7	ETH	NA	NA
22.5344	1911	8	ETH	NA	NA
22.6352	1911	9	ETH	NA	NA
22.595	1911	10	ETH	NA	NA
21.698	1911	11	ETH	NA	NA
21.0236	1911	12	ETH	NA	NA
20.8433	1912	1	ETH	NA	NA
22.1106	1912	2	ETH	NA	NA
23.1546	1912	3	ETH	NA	NA
23.3808	1912	4	ETH	NA	NA
23.4814	1912	5	ETH	NA	NA
23.317	1912	6	ETH	NA	NA
22.2532	1912	7	ETH	NA	NA
22.0498	1912	8	ETH	NA	NA
22.3919	1912	9	ETH	NA	NA
21.9034	1912	10	ETH	NA	NA
21.41	1912	11	ETH	NA	NA
20.3587	1912	12	ETH	NA	NA
20.864	1913	1	ETH	NA	NA
21.9969	1913	2	ETH	NA	NA
22.6095	1913	3	ETH	NA	NA
23.5362	1913	4	ETH	NA	NA
23.4554	1913	5	ETH	NA	NA
23.11	1913	6	ETH	NA	NA
22.7674	1913	7	ETH	NA	NA
22.4258	1913	8	ETH	NA	NA
22.8815	1913	9	ETH	NA	NA
22.1526	1913	10	ETH	NA	NA
20.9027	1913	11	ETH	NA	NA
20.43	1913	12	ETH	NA	NA
21.7709	1914	1	ETH	NA	NA
22.3396	1914	2	ETH	NA	NA
23.7391	1914	3	ETH	NA	NA
23.5823	1914	4	ETH	NA	NA
23.6103	1914	5	ETH	NA	NA
23.5933	1914	6	ETH	NA	NA
22.4615	1914	7	ETH	NA	NA
22.1024	1914	8	ETH	NA	NA
22.6272	1914	9	ETH	NA	NA
22.1024	1914	10	ETH	NA	NA
21.5622	1914	11	ETH	NA	NA
20.9456	1914	12	ETH	NA	NA
21.6028	1915	1	ETH	NA	NA
